player,isHome,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,xg,xgot,goalkeeper,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType,match_id,x,y,distance,angle,dist_squared,dist_angle,dist_to_center,dist_to_goal_line,bodyPart_str,is_header,is_home,minute,is_goal,my_xG
"{'name': 'Carlos Vinícius', 'slug': 'carlos-vinicius', 'shortName': 'C. Vinícius', 'position': 'F', 'jerseyNumber': '95', 'userCount': 7258, 'gender': 'M', 'id': 891920, 'fieldTranslations': {'nameTranslation': {'ar': 'كارلوس فينيسيوس', 'bn': 'কার্লোস ভিনিসিয়াস', 'hi': 'कार्लोस विनीसियस'}, 'shortNameTranslation': {'ar': 'ك. فينيسيوس', 'bn': 'সি. ভিনিসিয়াস', 'hi': 'सी. विनीसियस'}}}",False,left-foot,low-left,"{'x': 0, 'y': 52.1, 'z': 19}","{'x': 8, 'y': 47.5, 'z': 0}",0.081434823572636,0.0,"{'name': 'Caíque França', 'slug': 'caique-franca', 'shortName': 'C. França', 'position': 'G', 'jerseyNumber': '22', 'userCount': 462, 'gender': 'M', 'id': 799667, 'fieldTranslations': {'nameTranslation': {'ar': 'كاكي فرانسا'}, 'shortNameTranslation': {'ar': 'ك. فرانسا'}}}",6313973,12,,692,"{'start': {'x': 47.4, 'y': 9.5}, 'block': {'x': 47.5, 'y': 8}, 'end': {'x': 47.9, 'y': 0}, 'goal': {'x': 47.9, 'y': 81}}",34,2008,692,shot,,13472607,9.5,47.4,90.53734036296848,4.627977066436304,8197.010000000002,419.00473485595603,2.6000000000000014,90.5,,0,0,12,0,0.15201735
"{'name': 'Marcos Rocha', 'slug': 'marcos-rocha', 'shortName': 'M. Rocha', 'position': 'D', 'jerseyNumber': '14', 'userCount': 2458, 'gender': 'M', 'id': 82576, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركوس روشا', 'bn': 'মার্কোস রোচা', 'hi': 'मार्कोस रोचा'}, 'shortNameTranslation': {'ar': 'م. روشا', 'bn': 'এম. রোচা', 'hi': 'एम. रोचा'}}}",False,right-foot,low-right,"{'x': 0, 'y': 48.1, 'z': 19}","{'x': 18.8, 'y': 59.6, 'z': 0}",0.028462424874306,0.0,"{'name': 'Caíque França', 'slug': 'caique-franca', 'shortName': 'C. França', 'position': 'G', 'jerseyNumber': '22', 'userCount': 462, 'gender': 'M', 'id': 799667, 'fieldTranslations': {'nameTranslation': {'ar': 'كاكي فرانسا'}, 'shortNameTranslation': {'ar': 'ك. فرانسا'}}}",6313942,11,,641,"{'start': {'x': 62.4, 'y': 25.7}, 'block': {'x': 59.6, 'y': 18.8}, 'end': {'x': 51.9, 'y': 0}, 'goal': {'x': 51.9, 'y': 81}}",35,2059,641,shot,,13472607,25.7,62.4,75.32761777728007,5.487942762935199,5674.25,413.393654829973,12.399999999999999,74.3,,0,0,11,0,0.025926571
"{'name': 'Gonçalo Paciência', 'slug': 'goncalo-paciencia', 'shortName': 'G. Paciência', 'position': 'F', 'jerseyNumber': '39', 'userCount': 1121, 'gender': 'M', 'id': 138890, 'fieldTranslations': {'nameTranslation': {'ar': 'غونسالو باسينسيا', 'bn': 'গনসালো প্যাসিয়েন্সিয়া', 'hi': 'गोन्सालो पैसिएंसिया'}, 'shortNameTranslation': {'ar': 'غ. باسينسيا', 'bn': 'জি. প্যাসিনেসিয়া', 'hi': 'जी. पैसिएंसिया'}}}",True,head,high,"{'x': 0, 'y': 53.1, 'z': 63.9}",,0.12016286700964,0.0,"{'name': 'Gabriel Grando', 'firstName': 'Gabriel Grando', 'slug': 'gabriel-grando', 'shortName': 'G. Grando', 'position': 'G', 'jerseyNumber': '12', 'userCount': 1328, 'gender': 'M', 'id': 1111770, 'fieldTranslations': {'nameTranslation': {'ar': 'غابرييل غراندو'}, 'shortNameTranslation': {'ar': 'غ. غراندو'}}}",6313888,4,,214,"{'start': {'x': 52.3, 'y': 8.8}, 'end': {'x': 46.9, 'y': 0}, 'goal': {'x': 46.9, 'y': 36.1}}",42,2486,214,shot,,13472607,8.8,52.3,91.22899758300538,4.593360140916359,8322.730000000001,419.0476411935318,2.299999999999997,91.2,,0,1,4,0,0.20972241
"{'name': 'Pedro Augusto', 'slug': 'pedro-augusto', 'shortName': 'P. Augusto', 'position': 'M', 'jerseyNumber': '28', 'userCount': 301, 'gender': 'M', 'id': 922556, 'fieldTranslations': {'nameTranslation': {'ar': 'بيدرو أوغستو'}, 'shortNameTranslation': {'ar': 'ب. أوغستو'}}}",True,left-foot,high-centre,"{'x': 0, 'y': 50.3, 'z': 20.3}","{'x': 2.2, 'y': 50.2, 'z': 0}",0.018461275845766,0.010643272660673,"{'name': 'Gabriel Grando', 'firstName': 'Gabriel Grando', 'slug': 'gabriel-grando', 'shortName': 'G. Grando', 'position': 'G', 'jerseyNumber': '12', 'userCount': 1328, 'gender': 'M', 'id': 1111770, 'fieldTranslations': {'nameTranslation': {'ar': 'غابرييل غراندو'}, 'shortNameTranslation': {'ar': 'غ. غراندو'}}}",6313876,2,,91,"{'start': {'x': 43.8, 'y': 29.7}, 'block': {'x': 50.2, 'y': 2.2}, 'end': {'x': 49.7, 'y': 0}, 'goal': {'x': 49.7, 'y': 79.7}}",44,2609,91,shot,,13472607,29.7,43.8,70.57287014143607,5.914752086909043,4980.529999999999,417.4210309482199,6.200000000000003,70.3,,0,1,2,0,0.02752336
"{'name': 'Gonçalo Paciência', 'slug': 'goncalo-paciencia', 'shortName': 'G. Paciência', 'position': 'F', 'jerseyNumber': '39', 'userCount': 1121, 'gender': 'M', 'id': 138890, 'fieldTranslations': {'nameTranslation': {'ar': 'غونسالو باسينسيا', 'bn': 'গনসালো প্যাসিয়েন্সিয়া', 'hi': 'गोन्सालो पैसिएंसिया'}, 'shortNameTranslation': {'ar': 'غ. باسينسيا', 'bn': 'জি. প্যাসিনেসিয়া', 'hi': 'जी. पैसिएंसिया'}}}",True,right-foot,low-centre,"{'x': 0, 'y': 50.9, 'z': 19}","{'x': 13.7, 'y': 56, 'z': 0}",0.094103954732418,0.0,"{'name': 'Gabriel Grando', 'firstName': 'Gabriel Grando', 'slug': 'gabriel-grando', 'shortName': 'G. Grando', 'position': 'G', 'jerseyNumber': '12', 'userCount': 1328, 'gender': 'M', 'id': 1111770, 'fieldTranslations': {'nameTranslation': {'ar': 'غابرييل غراندو'}, 'shortNameTranslation': {'ar': 'غ. غراندو'}}}",6313875,2,,82,"{'start': {'x': 57.3, 'y': 16.4}, 'block': {'x': 56, 'y': 13.7}, 'end': {'x': 49.1, 'y': 0}, 'goal': {'x': 49.1, 'y': 81}}",44,2618,82,shot,,13472607,16.4,57.3,83.91811485013233,4.975786334337102,7042.25,417.5586090746199,7.299999999999997,83.6,,0,1,2,0,0.030925622
"{'name': 'Mateo Ponte', 'slug': 'mateo-ponte', 'shortName': 'M. Ponte', 'position': 'D', 'jerseyNumber': '4', 'userCount': 1432, 'gender': 'M', 'id': 1099163, 'fieldTranslations': {'nameTranslation': {'ar': 'ماتيو بونتي'}, 'shortNameTranslation': {'ar': 'م. بونتي'}}}",True,right-foot,high-right,"{'x': 0, 'y': 47.4, 'z': 30.4}",,0.50524568557739,0.86311459541321,"{'name': 'Brenno', 'slug': 'brenno', 'shortName': 'Brenno', 'position': 'G', 'jerseyNumber': '12', 'userCount': 502, 'gender': 'M', 'id': 914481, 'fieldTranslations': {'nameTranslation': {'ar': 'برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}, 'shortNameTranslation': {'ar': 'ب. برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}}}",6314589,90,5.0,5654,"{'start': {'x': 56.2, 'y': 6.8}, 'end': {'x': 52.6, 'y': 0}, 'goal': {'x': 52.6, 'y': 69.6}}",1,646,254,shot,regular,13472610,6.8,56.2,93.40599552491264,4.477977504304883,8724.68,418.2699467277614,6.200000000000003,93.2,,0,1,90,1,0.3091943
"{'name': 'Marlon Freitas', 'slug': 'marlon-freitas', 'shortName': 'M. Freitas', 'position': 'M', 'jerseyNumber': '17', 'userCount': 3158, 'gender': 'M', 'id': 840202, 'fieldTranslations': {'nameTranslation': {'ar': 'مارلون فريتاس', 'bn': 'মারলন ফ্রেইটাস', 'hi': 'मार्लोन फ्रीटास'}, 'shortNameTranslation': {'ar': 'م. فريتاس', 'bn': 'এম. ফ্রেইটাস', 'hi': 'एम. फ्रीटास'}}}",True,right-foot,high,"{'x': 0, 'y': 45.2, 'z': 66.7}",,0.062571600079536,0.0,"{'name': 'Brenno', 'slug': 'brenno', 'shortName': 'Brenno', 'position': 'G', 'jerseyNumber': '12', 'userCount': 502, 'gender': 'M', 'id': 914481, 'fieldTranslations': {'nameTranslation': {'ar': 'برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}, 'shortNameTranslation': {'ar': 'ب. برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}}}",6314580,90,3.0,5533,"{'start': {'x': 56, 'y': 21.5}, 'end': {'x': 54.8, 'y': 0}, 'goal': {'x': 54.8, 'y': 33.3}}",1,767,133,shot,,13472610,21.5,56.0,78.72896544474594,5.307976056043522,6198.25,417.8914634977893,6.0,78.5,,0,1,90,0,0.017263265
"{'name': 'Marçal', 'slug': 'marcal', 'shortName': 'Marçal', 'position': 'D', 'jerseyNumber': '21', 'userCount': 1065, 'gender': 'M', 'id': 143593, 'fieldTranslations': {'nameTranslation': {'ar': 'مارسال', 'bn': 'মার্চাল', 'hi': 'मार्शल'}, 'shortNameTranslation': {'ar': 'مارسال', 'bn': 'মার্চাল', 'hi': 'मार्शल'}}}",True,head,low-right,"{'x': 0, 'y': 46.1, 'z': 16.5}",,0.14561755955219,0.81720566749573,"{'name': 'Brenno', 'slug': 'brenno', 'shortName': 'Brenno', 'position': 'G', 'jerseyNumber': '12', 'userCount': 502, 'gender': 'M', 'id': 914481, 'fieldTranslations': {'nameTranslation': {'ar': 'برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}, 'shortNameTranslation': {'ar': 'ب. برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}}}",6314528,84,,5003,"{'start': {'x': 52.1, 'y': 6.4}, 'end': {'x': 53.9, 'y': 0}, 'goal': {'x': 53.9, 'y': 83.5}}",7,397,2303,shot,regular,13472610,6.4,52.1,93.62355472849767,4.476294630794488,8765.369999999997,419.086615347068,2.1000000000000014,93.6,,0,1,84,1,0.60002744
"{'name': 'Álvaro Montoro', 'firstName': 'Álvaro Montoro', 'slug': 'alvaro-montoro', 'shortName': 'Á. Montoro', 'position': 'M', 'jerseyNumber': '10', 'userCount': 4517, 'gender': 'M', 'id': 1650770, 'fieldTranslations': {'nameTranslation': {'ar': 'ألفارو مونتورو'}, 'shortNameTranslation': {'ar': 'أ. مونتورو'}}}",True,right-foot,low-centre,"{'x': 0, 'y': 50.6, 'z': 19}","{'x': 20.9, 'y': 55.1, 'z': 0}",0.024509636685252,0.0,"{'name': 'Brenno', 'slug': 'brenno', 'shortName': 'Brenno', 'position': 'G', 'jerseyNumber': '12', 'userCount': 502, 'gender': 'M', 'id': 914481, 'fieldTranslations': {'nameTranslation': {'ar': 'برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}, 'shortNameTranslation': {'ar': 'ب. برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}}}",6314490,80,,4759,"{'start': {'x': 55.6, 'y': 22.6}, 'block': {'x': 55.1, 'y': 20.9}, 'end': {'x': 49.4, 'y': 0}, 'goal': {'x': 49.4, 'y': 81}}",11,641,2059,shot,,13472610,22.6,55.6,77.60231955296182,5.386544473646327,6022.12,418.0083455301428,5.600000000000001,77.4,,0,1,80,0,0.015267457
"{'name': 'Tomás Pochettino', 'firstName': '', 'lastName': '', 'slug': 'tomas-pochettino', 'shortName': 'T. Pochettino', 'position': 'M', 'jerseyNumber': '7', 'userCount': 989, 'gender': 'M', 'id': 824626, 'fieldTranslations': {'nameTranslation': {'ar': 'توماس بوتشيتينو', 'bn': 'টমাস পোচেত্তিনো', 'hi': 'टॉमस पोचेतीनो'}, 'shortNameTranslation': {'ar': 'ت. بوتشيتينو', 'bn': 'টি. পোচেত্তিনো', 'hi': 'टी. पोचेतीनो'}}}",False,head,low-left,"{'x': 0, 'y': 53, 'z': 18.4}","{'x': 1, 'y': 51.4, 'z': 0}",0.046657796949148,0.26131656765938,"{'name': 'Raúl', 'slug': 'raul', 'shortName': 'Raúl', 'position': 'G', 'jerseyNumber': '1', 'userCount': 540, 'gender': 'M', 'id': 866736, 'fieldTranslations': {'nameTranslation': {'ar': 'راؤول'}, 'shortNameTranslation': {'ar': 'راؤول'}}}",6314485,79,,4734,"{'start': {'x': 50.9, 'y': 11.9}, 'block': {'x': 51.4, 'y': 1}, 'end': {'x': 47, 'y': 0}, 'goal': {'x': 47, 'y': 81.6}}",12,666,2034,shot,,13472610,11.9,50.9,88.10459692887767,4.757326457918917,7762.42,419.1423300340315,0.8999999999999986,88.1,,0,0,79,0,0.42050883
"{'name': 'Breno Lopes', 'slug': 'breno-lopes', 'shortName': 'B. Lopes', 'position': 'M', 'jerseyNumber': '26', 'userCount': 1396, 'gender': 'M', 'id': 937552, 'fieldTranslations': {'nameTranslation': {'ar': 'برينو لوبيس'}, 'shortNameTranslation': {'ar': 'ب. لوبيس'}}}",False,right-foot,close-left,"{'x': 0, 'y': 59, 'z': 2.8}",,0.0422069914639,0.0,"{'name': 'Raúl', 'slug': 'raul', 'shortName': 'Raúl', 'position': 'G', 'jerseyNumber': '1', 'userCount': 540, 'gender': 'M', 'id': 866736, 'fieldTranslations': {'nameTranslation': {'ar': 'راؤول'}, 'shortNameTranslation': {'ar': 'راؤول'}}}",6314473,77,,4605,"{'start': {'x': 73.2, 'y': 15}, 'end': {'x': 41, 'y': 0}, 'goal': {'x': 41, 'y': 97.2}}",14,795,1905,shot,,13472610,15.0,73.2,88.10925036566819,4.590173836678972,7763.24,404.4367757978873,23.200000000000003,85.0,,0,0,77,0,0.0069360007
"{'name': 'Artur', 'slug': 'artur', 'shortName': 'Artur', 'position': 'M', 'jerseyNumber': '7', 'userCount': 3071, 'gender': 'M', 'id': 841128, 'fieldTranslations': {'nameTranslation': {'ar': 'أرثور'}, 'shortNameTranslation': {'ar': 'أرثور'}}}",True,left-foot,close-left,"{'x': 0, 'y': 57.3, 'z': 11.1}",,0.022561218589544,0.0,"{'name': 'Brenno', 'slug': 'brenno', 'shortName': 'Brenno', 'position': 'G', 'jerseyNumber': '12', 'userCount': 502, 'gender': 'M', 'id': 914481, 'fieldTranslations': {'nameTranslation': {'ar': 'برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}, 'shortNameTranslation': {'ar': 'ب. برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}}}",6314436,67,,4018,"{'start': {'x': 65.8, 'y': 18.4}, 'end': {'x': 42.7, 'y': 0}, 'goal': {'x': 42.7, 'y': 88.9}}",24,1382,1318,shot,,13472610,18.4,65.8,83.11558217326039,4.951296791589669,6908.200000000001,411.5299153455716,15.799999999999997,81.6,,0,1,67,0,0.02536731
"{'name': 'Vitinho', 'slug': 'vitinho', 'shortName': 'Vitinho', 'position': 'D', 'jerseyNumber': '2', 'userCount': 3627, 'gender': 'M', 'id': 914477, 'fieldTranslations': {'nameTranslation': {'ar': 'فيتينيو', 'bn': 'ভিতিনহো', 'hi': 'विटिन्हो'}, 'shortNameTranslation': {'ar': 'فيتينيو', 'bn': 'ভিতিনহো', 'hi': 'विटिन्हो'}}}",True,right-foot,high-centre,"{'x': 0, 'y': 48.6, 'z': 25.9}","{'x': 1.5, 'y': 54.5, 'z': 0}",0.014524728991091,0.060789544135332,"{'name': 'Brenno', 'slug': 'brenno', 'shortName': 'Brenno', 'position': 'G', 'jerseyNumber': '12', 'userCount': 502, 'gender': 'M', 'id': 914481, 'fieldTranslations': {'nameTranslation': {'ar': 'برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}, 'shortNameTranslation': {'ar': 'ب. برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}}}",6314455,61,,3613,"{'start': {'x': 84.8, 'y': 9.5}, 'block': {'x': 54.5, 'y': 1.5}, 'end': {'x': 51.4, 'y': 0}, 'goal': {'x': 51.4, 'y': 74.1}}",30,1787,913,shot,,13472610,9.5,84.8,96.96024958713751,4.0364055606505485,9401.289999999999,391.3708905955869,34.8,90.5,,0,1,61,0,0.037028205
"{'name': 'Gastón Ávila', 'slug': 'gaston-avila', 'shortName': 'G. Ávila', 'position': 'D', 'jerseyNumber': '13', 'userCount': 1200, 'gender': 'M', 'id': 975526, 'fieldTranslations': {'nameTranslation': {'ar': 'غاستون أفيلّا', 'bn': 'গ্যাস্টন আভিলা', 'hi': 'गैस्टन एविला'}, 'shortNameTranslation': {'ar': 'غ. أفيلّا', 'bn': 'জি. আভিলা', 'hi': 'जी. एविला'}}}",False,head,high,"{'x': 0, 'y': 54.5, 'z': 81.9}",,0.0048661818727851,0.0,"{'name': 'Raúl', 'slug': 'raul', 'shortName': 'Raúl', 'position': 'G', 'jerseyNumber': '1', 'userCount': 540, 'gender': 'M', 'id': 866736, 'fieldTranslations': {'nameTranslation': {'ar': 'راؤول'}, 'shortNameTranslation': {'ar': 'راؤول'}}}",6314379,60,,3572,"{'start': {'x': 28.6, 'y': 7.9}, 'end': {'x': 45.5, 'y': 0}, 'goal': {'x': 45.5, 'y': 18.1}}",31,1828,872,shot,,13472610,7.9,28.6,94.55352981248241,4.3188233221126735,8940.369999999999,408.35998974222497,21.4,92.1,,0,0,60,0,0.027967786
"{'name': 'Arthur Cabral', 'slug': 'arthur-cabral', 'shortName': 'A. Cabral', 'position': 'F', 'jerseyNumber': '19', 'userCount': 4955, 'gender': 'M', 'sofascoreId': 'arthurcabral9', 'id': 870762, 'fieldTranslations': {'nameTranslation': {'ar': 'أرثر كابرال', 'bn': 'আর্থার ক্যাব্রাল', 'hi': 'आर्थर कैब्राल'}, 'shortNameTranslation': {'ar': 'أ. كابرال', 'bn': 'এ. ক্যাব্রাল', 'hi': 'ए. कैब्राल'}}}",True,head,high,"{'x': 0, 'y': 55.8, 'z': 77.8}",,0.1790826767683,0.0,"{'name': 'Brenno', 'slug': 'brenno', 'shortName': 'Brenno', 'position': 'G', 'jerseyNumber': '12', 'userCount': 502, 'gender': 'M', 'id': 914481, 'fieldTranslations': {'nameTranslation': {'ar': 'برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}, 'shortNameTranslation': {'ar': 'ب. برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}}}",6314373,59,,3493,"{'start': {'x': 50.9, 'y': 6.4}, 'end': {'x': 44.2, 'y': 0}, 'goal': {'x': 44.2, 'y': 22.2}}",32,1907,793,shot,,13472610,6.4,50.9,93.60432682306944,4.478129157664128,8761.769999999997,419.1722652299097,0.8999999999999986,93.6,,0,1,59,0,0.57687736
"{'name': 'Adam Bareiro', 'slug': 'adam-bareiro', 'shortName': 'A. Bareiro', 'position': 'F', 'jerseyNumber': '9', 'userCount': 1294, 'gender': 'M', 'id': 871580, 'fieldTranslations': {'nameTranslation': {'ar': 'آدم باريرو', 'bn': 'অ্যাডাম বেরেইরো', 'hi': 'एडम बरेरो'}, 'shortNameTranslation': {'ar': 'آ. باريرو', 'bn': 'এ. বারেইরো', 'hi': 'ए. बरेरो'}}}",False,right-foot,high-left,"{'x': 0, 'y': 51.9, 'z': 24.7}",,0.7884,0.98518651723862,"{'name': 'Raúl', 'slug': 'raul', 'shortName': 'Raúl', 'position': 'G', 'jerseyNumber': '1', 'userCount': 540, 'gender': 'M', 'id': 866736, 'fieldTranslations': {'nameTranslation': {'ar': 'راؤول'}, 'shortNameTranslation': {'ar': 'راؤول'}}}",6314360,56,,3357,"{'start': {'x': 50, 'y': 11.5}, 'end': {'x': 48.1, 'y': 0}, 'goal': {'x': 48.1, 'y': 75.3}}",35,2043,657,shot,penalty,13472610,11.5,50.0,88.5,4.736341767417068,7832.25,419.1662464164105,0.0,88.5,,0,0,56,1,0.56279445
"{'name': 'Lucas Gazal', 'firstName': '', 'lastName': '', 'slug': 'lucas-gazal', 'shortName': 'L. Gazal', 'position': 'D', 'jerseyNumber': '3', 'userCount': 195, 'gender': 'M', 'id': 1103705, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكاس غزال'}, 'shortNameTranslation': {'ar': 'ل. غزال'}}}",False,head,low-left,"{'x': 0, 'y': 53.4, 'z': 19}","{'x': 11, 'y': 47.1, 'z': 0}",0.022267740219831,0.0,"{'name': 'Raúl', 'slug': 'raul', 'shortName': 'Raúl', 'position': 'G', 'jerseyNumber': '1', 'userCount': 540, 'gender': 'M', 'id': 866736, 'fieldTranslations': {'nameTranslation': {'ar': 'راؤول'}, 'shortNameTranslation': {'ar': 'راؤول'}}}",6314334,52,,3085,"{'start': {'x': 49.3, 'y': 11.1}, 'block': {'x': 47.1, 'y': 11}, 'end': {'x': 46.6, 'y': 0}, 'goal': {'x': 46.6, 'y': 81}}",39,2315,385,shot,,13472610,11.1,49.3,88.90275586279652,4.714763500848625,7903.700000000002,419.1554684667692,0.7000000000000028,88.9,,0,0,52,0,0.35610467
"{'name': 'Arthur Cabral', 'slug': 'arthur-cabral', 'shortName': 'A. Cabral', 'position': 'F', 'jerseyNumber': '19', 'userCount': 4955, 'gender': 'M', 'sofascoreId': 'arthurcabral9', 'id': 870762, 'fieldTranslations': {'nameTranslation': {'ar': 'أرثر كابرال', 'bn': 'আর্থার ক্যাব্রাল', 'hi': 'आर्थर कैब्राल'}, 'shortNameTranslation': {'ar': 'أ. كابرال', 'bn': 'এ. ক্যাব্রাল', 'hi': 'ए. कैब्राल'}}}",True,head,low-left,"{'x': 0, 'y': 54.2, 'z': 10.8}",,0.18869318068027,0.94370710849762,"{'name': 'Brenno', 'slug': 'brenno', 'shortName': 'Brenno', 'position': 'G', 'jerseyNumber': '12', 'userCount': 502, 'gender': 'M', 'id': 914481, 'fieldTranslations': {'nameTranslation': {'ar': 'برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}, 'shortNameTranslation': {'ar': 'ب. برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}}}",6314318,48,,2863,"{'start': {'x': 53.2, 'y': 5.7}, 'end': {'x': 45.8, 'y': 0}, 'goal': {'x': 45.8, 'y': 89.2}}",43,2537,163,shot,regular,13472610,5.7,53.2,94.35427918223952,4.440230580284405,8902.729999999998,418.95475580567216,3.200000000000003,94.3,,0,1,48,1,0.58138496
"{'name': 'Tomás Pochettino', 'firstName': '', 'lastName': '', 'slug': 'tomas-pochettino', 'shortName': 'T. Pochettino', 'position': 'M', 'jerseyNumber': '7', 'userCount': 989, 'gender': 'M', 'id': 824626, 'fieldTranslations': {'nameTranslation': {'ar': 'توماس بوتشيتينو', 'bn': 'টমাস পোচেত্তিনো', 'hi': 'टॉमस पोचेतीनो'}, 'shortNameTranslation': {'ar': 'ت. بوتشيتينو', 'bn': 'টি. পোচেত্তিনো', 'hi': 'टी. पोचेतीनो'}}}",False,right-foot,high,"{'x': 0, 'y': 50.3, 'z': 77.8}",,0.020995812490582,0.0,"{'name': 'Raúl', 'slug': 'raul', 'shortName': 'Raúl', 'position': 'G', 'jerseyNumber': '1', 'userCount': 540, 'gender': 'M', 'id': 866736, 'fieldTranslations': {'nameTranslation': {'ar': 'راؤول'}, 'shortNameTranslation': {'ar': 'راؤول'}}}",6314306,47,,2808,"{'start': {'x': 34.2, 'y': 19.7}, 'end': {'x': 49.7, 'y': 0}, 'goal': {'x': 49.7, 'y': 22.2}}",44,2592,108,shot,,13472610,19.7,34.2,81.8396603121005,5.025454970698713,6697.729999999999,411.2815277157397,15.799999999999997,80.3,,0,0,47,0,0.01917986
"{'name': 'Álvaro Montoro', 'firstName': 'Álvaro Montoro', 'slug': 'alvaro-montoro', 'shortName': 'Á. Montoro', 'position': 'M', 'jerseyNumber': '10', 'userCount': 4517, 'gender': 'M', 'id': 1650770, 'fieldTranslations': {'nameTranslation': {'ar': 'ألفارو مونتورو'}, 'shortNameTranslation': {'ar': 'أ. مونتورو'}}}",True,right-foot,high-right,"{'x': 0, 'y': 46.1, 'z': 26.6}",,0.083699032664299,0.83737796545029,"{'name': 'Brenno', 'slug': 'brenno', 'shortName': 'Brenno', 'position': 'G', 'jerseyNumber': '12', 'userCount': 502, 'gender': 'M', 'id': 914481, 'fieldTranslations': {'nameTranslation': {'ar': 'برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}, 'shortNameTranslation': {'ar': 'ب. برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}}}",6314257,45,5.0,2963,"{'start': {'x': 38.7, 'y': 13.2}, 'end': {'x': 53.9, 'y': 0}, 'goal': {'x': 53.9, 'y': 73.4}}",1,2437,263,shot,regular,13472610,13.2,38.7,87.53245112528268,4.748748647723824,7661.93,415.66960891313784,11.299999999999997,86.8,,0,1,45,1,0.17987788
"{'name': 'Marlon Freitas', 'slug': 'marlon-freitas', 'shortName': 'M. Freitas', 'position': 'M', 'jerseyNumber': '17', 'userCount': 3158, 'gender': 'M', 'id': 840202, 'fieldTranslations': {'nameTranslation': {'ar': 'مارلون فريتاس', 'bn': 'মারলন ফ্রেইটাস', 'hi': 'मार्लोन फ्रीटास'}, 'shortNameTranslation': {'ar': 'م. فريتاس', 'bn': 'এম. ফ্রেইটাস', 'hi': 'एम. फ्रीटास'}}}",True,right-foot,close-left,"{'x': 0, 'y': 56.8, 'z': 5.6}",,0.038102746009827,0.0,"{'name': 'Brenno', 'slug': 'brenno', 'shortName': 'Brenno', 'position': 'G', 'jerseyNumber': '12', 'userCount': 502, 'gender': 'M', 'id': 914481, 'fieldTranslations': {'nameTranslation': {'ar': 'برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}, 'shortNameTranslation': {'ar': 'ب. برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}}}",6314075,29,,1729,"{'start': {'x': 37.3, 'y': 13.4}, 'end': {'x': 43.2, 'y': 0}, 'goal': {'x': 43.2, 'y': 94.4}}",17,971,1729,shot,,13472610,13.4,37.3,87.52628176724977,4.738522748329283,7660.849999999999,414.74527723079154,12.700000000000003,86.6,,0,1,29,0,0.09420783
"{'name': 'Álvaro Montoro', 'firstName': 'Álvaro Montoro', 'slug': 'alvaro-montoro', 'shortName': 'Á. Montoro', 'position': 'M', 'jerseyNumber': '10', 'userCount': 4517, 'gender': 'M', 'id': 1650770, 'fieldTranslations': {'nameTranslation': {'ar': 'ألفارو مونتورو'}, 'shortNameTranslation': {'ar': 'أ. مونتورو'}}}",True,left-foot,high-left,"{'x': 0, 'y': 58.5, 'z': 83.3}",,0.11173677444458,0.0,"{'name': 'Brenno', 'slug': 'brenno', 'shortName': 'Brenno', 'position': 'G', 'jerseyNumber': '12', 'userCount': 502, 'gender': 'M', 'id': 914481, 'fieldTranslations': {'nameTranslation': {'ar': 'برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}, 'shortNameTranslation': {'ar': 'ب. برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}}}",6314059,27,,1579,"{'start': {'x': 45.6, 'y': 16.3}, 'end': {'x': 41.5, 'y': 0}, 'goal': {'x': 41.5, 'y': 16.7}}",19,1121,1579,shot,,13472610,16.3,45.6,83.81557134566346,4.993866999613347,7025.050000000001,418.5638157968468,4.399999999999999,83.7,,0,1,27,0,0.07970716
