player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,xg,xgot,goalkeeper,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType,match_id
"{'name': 'Erick', 'firstName': '', 'lastName': '', 'slug': 'erick', 'shortName': 'Erick', 'position': 'F', 'jerseyNumber': '33', 'userCount': 1393, 'gender': 'M', 'id': 895650, 'fieldTranslations': {'nameTranslation': {'ar': 'إريك', 'bn': 'এরিক', 'hi': 'एरिक'}, 'shortNameTranslation': {'ar': 'إريك', 'bn': 'এরিক', 'hi': 'एरिक'}}}",False,block,regular,"{'x': 18.7, 'y': 56.6, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 51.7, 'z': 19}","{'x': 7.7, 'y': 52, 'z': 0}",0.061505656689405,0.0,"{'name': 'Cleiton', 'slug': 'cleiton', 'shortName': 'Cleiton', 'position': 'G', 'jerseyNumber': '1', 'userCount': 552, 'gender': 'M', 'id': 844576, 'fieldTranslations': {'nameTranslation': {'ar': 'كليتون'}, 'shortNameTranslation': {'ar': 'كليتون'}}}",6293559,63,,3728,"{'start': {'x': 56.6, 'y': 18.7}, 'block': {'x': 52, 'y': 7.7}, 'end': {'x': 48.3, 'y': 0}, 'goal': {'x': 48.3, 'y': 81}}",28,1672,1028,shot,,15121159
"{'name': 'Gabriel Baralhas', 'slug': 'gabriel-baralhas', 'shortName': 'G. Baralhas', 'position': 'M', 'jerseyNumber': '44', 'userCount': 850, 'gender': 'M', 'id': 922575, 'fieldTranslations': {'nameTranslation': {'ar': 'غابرييل بارالهاس'}, 'shortNameTranslation': {'ar': 'غ. بارالهاس'}}}",False,block,assisted,"{'x': 28.5, 'y': 48.1, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.4, 'z': 19}","{'x': 23.3, 'y': 48.6, 'z': 0}",0.02199930883944,0.0,"{'name': 'Cleiton', 'slug': 'cleiton', 'shortName': 'Cleiton', 'position': 'G', 'jerseyNumber': '1', 'userCount': 552, 'gender': 'M', 'id': 844576, 'fieldTranslations': {'nameTranslation': {'ar': 'كليتون'}, 'shortNameTranslation': {'ar': 'كليتون'}}}",6293554,58,,3449,"{'start': {'x': 48.1, 'y': 28.5}, 'block': {'x': 48.6, 'y': 23.3}, 'end': {'x': 50.6, 'y': 0}, 'goal': {'x': 50.6, 'y': 81}}",33,1951,749,shot,,15121159
"{'name': 'Lucas Barbosa', 'firstName': 'Lucas Barbosa', 'slug': 'lucas-barbosa', 'shortName': 'L. Barbosa', 'position': 'M', 'jerseyNumber': '21', 'userCount': 762, 'gender': 'M', 'id': 1067641, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكاس باربوسا'}, 'shortNameTranslation': {'ar': 'ل. باربوسا'}}}",True,goal,throw-in-set-piece,"{'x': 27.8, 'y': 52.2, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50.9, 'z': 1.9}",,0.019288873299956,0.017801797017455,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6293544,51,,3051,"{'start': {'x': 52.2, 'y': 27.8}, 'end': {'x': 49.1, 'y': 0}, 'goal': {'x': 49.1, 'y': 98.1}}",40,2349,351,shot,regular,15121159
"{'name': 'Jhon Jhon', 'firstName': 'Jhon Jhon', 'lastName': '', 'slug': 'jhon-jhon', 'shortName': 'Jhon Jhon', 'position': 'M', 'jerseyNumber': '10', 'userCount': 2837, 'gender': 'M', 'id': 1167069, 'fieldTranslations': {'nameTranslation': {'ar': 'جون جون', 'bn': 'ঝোঁ ঝোঁ', 'hi': 'झोन झोन'}, 'shortNameTranslation': {'ar': 'ج. جون', 'bn': 'ঝোঁ ঝোঁ', 'hi': 'झोन झोन'}}}",True,save,assisted,"{'x': 9.9, 'y': 43.8, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 46.8, 'z': 4.4}","{'x': 1, 'y': 49.3, 'z': 0}",0.3530370593071,0.81391859054565,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6293471,45,1.0,2717,"{'start': {'x': 43.8, 'y': 9.9}, 'block': {'x': 49.3, 'y': 1}, 'end': {'x': 53.2, 'y': 0}, 'goal': {'x': 53.2, 'y': 95.6}}",1,2683,17,shot,,15121159
"{'name': 'Gustavo Marques', 'firstName': 'Gustavo Marques', 'lastName': '', 'slug': 'gustavo-marques', 'shortName': 'G. Marques', 'position': 'D', 'jerseyNumber': '16', 'userCount': 371, 'gender': 'M', 'id': 1174764, 'fieldTranslations': {'nameTranslation': {'ar': 'غوستافو ماركيس'}, 'shortNameTranslation': {'ar': 'غ. ماركيس'}}}",True,miss,set-piece,"{'x': 18.2, 'y': 44.6, 'z': 0}",right-foot,right,"{'x': 0, 'y': 40.7, 'z': 13.9}",,0.048395588994026,0.0,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6293455,37,,2178,"{'start': {'x': 44.6, 'y': 18.2}, 'end': {'x': 59.3, 'y': 0}, 'goal': {'x': 59.3, 'y': 86.1}}",9,522,2178,shot,,15121159
"{'name': 'Eduardo Sasha', 'firstName': '', 'lastName': '', 'slug': 'eduardo-sasha', 'shortName': 'E. Sasha', 'position': 'F', 'jerseyNumber': '8', 'userCount': 1441, 'gender': 'M', 'id': 143846, 'fieldTranslations': {'nameTranslation': {'ar': 'إدواردو ساشا', 'bn': 'এডুয়ার্ডো সাশা', 'hi': 'एडुआर्डो साशा'}, 'shortNameTranslation': {'ar': 'إ. ساشا', 'bn': 'ই. সাশা', 'hi': 'ई. साशा'}}}",True,miss,assisted,"{'x': 15, 'y': 37.3, 'z': 0}",left-foot,right,"{'x': 0, 'y': 37.1, 'z': 4.2}","{'x': 4.7, 'y': 54.2, 'z': 0}",0.034975919872522,0.0,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6293450,33,,1932,"{'start': {'x': 37.3, 'y': 15}, 'block': {'x': 54.2, 'y': 4.7}, 'end': {'x': 62.9, 'y': 0}, 'goal': {'x': 62.9, 'y': 95.8}}",13,768,1932,shot,,15121159
"{'name': 'Aitor Cantalapiedra', 'slug': 'aitor-cantalapiedra', 'shortName': 'A. Cantalapiedra', 'position': 'F', 'jerseyNumber': '17', 'userCount': 883, 'gender': 'M', 'id': 823831, 'fieldTranslations': {'nameTranslation': {'ar': 'أيتور كانتالابييدرا', 'bn': 'অ্যাটিটর ক্যান্টালাপিয়েড্রা', 'hi': 'एटोर कैंटालैपीड्रा'}, 'shortNameTranslation': {'ar': 'أ. كانتالابييدرا', 'bn': 'এ. ক্যান্টালাপিয়েড্রা', 'hi': 'ए. कैंटालैपीड्रा'}}}",False,miss,assisted,"{'x': 18.4, 'y': 31.1, 'z': 0}",left-foot,high-left,"{'x': 0, 'y': 57.8, 'z': 83.3}",,0.029651112854481,0.0,"{'name': 'Cleiton', 'slug': 'cleiton', 'shortName': 'Cleiton', 'position': 'G', 'jerseyNumber': '1', 'userCount': 552, 'gender': 'M', 'id': 844576, 'fieldTranslations': {'nameTranslation': {'ar': 'كليتون'}, 'shortNameTranslation': {'ar': 'كليتون'}}}",6293445,32,,1881,"{'start': {'x': 31.1, 'y': 18.4}, 'end': {'x': 42.2, 'y': 0}, 'goal': {'x': 42.2, 'y': 16.7}}",14,819,1881,shot,,15121159
"{'name': 'Gustavo Neves', 'slug': 'gustavo-neves', 'shortName': 'G. Neves', 'position': 'M', 'jerseyNumber': '22', 'userCount': 309, 'gender': 'M', 'id': 1463904, 'fieldTranslations': {'nameTranslation': {'ar': 'غوستافو نيفيس'}, 'shortNameTranslation': {'ar': 'غ. نيفيس'}}}",True,block,assisted,"{'x': 12.6, 'y': 54.9, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 47.1, 'z': 11.1}","{'x': 8.1, 'y': 54.5, 'z': 0}",0.13404084742069,0.0,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6293440,29,,1691,"{'start': {'x': 54.9, 'y': 12.6}, 'block': {'x': 54.5, 'y': 8.1}, 'end': {'x': 52.9, 'y': 0}, 'goal': {'x': 52.9, 'y': 88.9}}",17,1009,1691,shot,,15121159
"{'name': 'Gabriel Girotto', 'slug': 'gabriel-girotto', 'shortName': 'Gabriel', 'position': 'M', 'jerseyNumber': '6', 'userCount': 539, 'gender': 'M', 'id': 242052, 'fieldTranslations': {'nameTranslation': {'ar': 'غابرييل جيروتو'}, 'shortNameTranslation': {'ar': 'غ. جيروتو'}}}",True,save,assisted,"{'x': 12.5, 'y': 64.2, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 53, 'z': 5.1}","{'x': 1.9, 'y': 52.5, 'z': 0}",0.085196137428284,0.25039774179459,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6293432,29,,1684,"{'start': {'x': 64.2, 'y': 12.5}, 'block': {'x': 52.5, 'y': 1.9}, 'end': {'x': 47, 'y': 0}, 'goal': {'x': 47, 'y': 94.9}}",17,1016,1684,shot,,15121159
"{'name': 'Juninho Capixaba', 'slug': 'juninho-capixaba', 'shortName': 'J. Capixaba', 'position': 'D', 'jerseyNumber': '29', 'userCount': 916, 'gender': 'M', 'id': 870556, 'fieldTranslations': {'nameTranslation': {'ar': 'جونينيو كابيكابا'}, 'shortNameTranslation': {'ar': 'ج. كابيكابا'}}}",True,miss,regular,"{'x': 20.3, 'y': 67.7, 'z': 0}",left-foot,left,"{'x': 0, 'y': 70.4, 'z': 27.8}",,0.049697887152433,0.0,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6293389,23,,1363,"{'start': {'x': 67.7, 'y': 20.3}, 'end': {'x': 29.6, 'y': 0}, 'goal': {'x': 29.6, 'y': 72.2}}",23,1337,1363,shot,,15121159
"{'name': 'Gustavo Neves', 'slug': 'gustavo-neves', 'shortName': 'G. Neves', 'position': 'M', 'jerseyNumber': '22', 'userCount': 309, 'gender': 'M', 'id': 1463904, 'fieldTranslations': {'nameTranslation': {'ar': 'غوستافو نيفيس'}, 'shortNameTranslation': {'ar': 'غ. نيفيس'}}}",True,miss,set-piece,"{'x': 29.9, 'y': 45.2, 'z': 0}",left-foot,high,"{'x': 0, 'y': 55.5, 'z': 77.8}",,0.014668837189674,0.0,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6293386,22,,1289,"{'start': {'x': 45.2, 'y': 29.9}, 'end': {'x': 44.5, 'y': 0}, 'goal': {'x': 44.5, 'y': 22.2}}",24,1411,1289,shot,,15121159
"{'name': 'Eduardo Sasha', 'firstName': '', 'lastName': '', 'slug': 'eduardo-sasha', 'shortName': 'E. Sasha', 'position': 'F', 'jerseyNumber': '8', 'userCount': 1441, 'gender': 'M', 'id': 143846, 'fieldTranslations': {'nameTranslation': {'ar': 'إدواردو ساشا', 'bn': 'এডুয়ার্ডো সাশা', 'hi': 'एडुआर्डो साशा'}, 'shortNameTranslation': {'ar': 'إ. ساشا', 'bn': 'ই. সাশা', 'hi': 'ई. साशा'}}}",True,miss,regular,"{'x': 22.5, 'y': 68.1, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 43, 'z': 4.2}","{'x': 18.2, 'y': 62.8, 'z': 0}",0.03094144910574,0.0,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6293539,21,,1221,"{'start': {'x': 68.1, 'y': 22.5}, 'block': {'x': 62.8, 'y': 18.2}, 'end': {'x': 57, 'y': 0}, 'goal': {'x': 57, 'y': 95.8}}",25,1479,1221,shot,,15121159
"{'name': 'Erick', 'firstName': '', 'lastName': '', 'slug': 'erick', 'shortName': 'Erick', 'position': 'F', 'jerseyNumber': '33', 'userCount': 1393, 'gender': 'M', 'id': 895650, 'fieldTranslations': {'nameTranslation': {'ar': 'إريك', 'bn': 'এরিক', 'hi': 'एरिक'}, 'shortNameTranslation': {'ar': 'إريك', 'bn': 'এরিক', 'hi': 'एरिक'}}}",False,miss,throw-in-set-piece,"{'x': 14.8, 'y': 55.8, 'z': 0}",left-foot,close-right,"{'x': 0, 'y': 43.2, 'z': 8.3}",,0.13023257255554,0.0,"{'name': 'Cleiton', 'slug': 'cleiton', 'shortName': 'Cleiton', 'position': 'G', 'jerseyNumber': '1', 'userCount': 552, 'gender': 'M', 'id': 844576, 'fieldTranslations': {'nameTranslation': {'ar': 'كليتون'}, 'shortNameTranslation': {'ar': 'كليتون'}}}",6293378,17,,974,"{'start': {'x': 55.8, 'y': 14.8}, 'end': {'x': 56.8, 'y': 0}, 'goal': {'x': 56.8, 'y': 91.7}}",29,1726,974,shot,,15121159
"{'name': 'Eduardo Sasha', 'firstName': '', 'lastName': '', 'slug': 'eduardo-sasha', 'shortName': 'E. Sasha', 'position': 'F', 'jerseyNumber': '8', 'userCount': 1441, 'gender': 'M', 'id': 143846, 'fieldTranslations': {'nameTranslation': {'ar': 'إدواردو ساشا', 'bn': 'এডুয়ার্ডো সাশা', 'hi': 'एडुआर्डो साशा'}, 'shortNameTranslation': {'ar': 'إ. ساشا', 'bn': 'ই. সাশা', 'hi': 'ई. साशा'}}}",True,goal,assisted,"{'x': 4.3, 'y': 49.2, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 50.8, 'z': 32.9}",,0.35795167088509,0.79115331172943,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6293367,8,,475,"{'start': {'x': 49.2, 'y': 4.3}, 'end': {'x': 49.2, 'y': 0}, 'goal': {'x': 49.2, 'y': 67.1}}",38,2225,475,shot,regular,15121159
"{'name': 'Erick', 'firstName': '', 'lastName': '', 'slug': 'erick', 'shortName': 'Erick', 'position': 'F', 'jerseyNumber': '33', 'userCount': 1393, 'gender': 'M', 'id': 895650, 'fieldTranslations': {'nameTranslation': {'ar': 'إريك', 'bn': 'এরিক', 'hi': 'एरिक'}, 'shortNameTranslation': {'ar': 'إريك', 'bn': 'এরিক', 'hi': 'एरिक'}}}",False,save,assisted,"{'x': 10.5, 'y': 61.5, 'z': 0}",left-foot,high-centre,"{'x': 0, 'y': 49.4, 'z': 20.3}","{'x': 9, 'y': 60.3, 'z': 0}",0.075750529766083,0.20212325453758,"{'name': 'Cleiton', 'slug': 'cleiton', 'shortName': 'Cleiton', 'position': 'G', 'jerseyNumber': '1', 'userCount': 552, 'gender': 'M', 'id': 844576, 'fieldTranslations': {'nameTranslation': {'ar': 'كليتون'}, 'shortNameTranslation': {'ar': 'كليتون'}}}",6293364,7,,388,"{'start': {'x': 61.5, 'y': 10.5}, 'block': {'x': 60.3, 'y': 9}, 'end': {'x': 50.6, 'y': 0}, 'goal': {'x': 50.6, 'y': 79.7}}",39,2312,388,shot,,15121159
"{'name': 'Eduardo Sasha', 'firstName': '', 'lastName': '', 'slug': 'eduardo-sasha', 'shortName': 'E. Sasha', 'position': 'F', 'jerseyNumber': '8', 'userCount': 1441, 'gender': 'M', 'id': 143846, 'fieldTranslations': {'nameTranslation': {'ar': 'إدواردو ساشا', 'bn': 'এডুয়ার্ডো সাশা', 'hi': 'एडुआर्डो साशा'}, 'shortNameTranslation': {'ar': 'إ. ساشا', 'bn': 'ই. সাশা', 'hi': 'ई. साशा'}}}",True,goal,assisted,"{'x': 9.3, 'y': 38.6, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 47.8, 'z': 1.3}",,0.40814808011055,0.44148230552673,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6293340,6,,311,"{'start': {'x': 38.6, 'y': 9.3}, 'end': {'x': 52.2, 'y': 0}, 'goal': {'x': 52.2, 'y': 98.7}}",40,2389,311,shot,regular,15121159
"{'name': 'Raniele', 'firstName': '', 'lastName': '', 'slug': 'raniele', 'shortName': 'Raniele', 'position': 'M', 'jerseyNumber': '14', 'userCount': 6199, 'gender': 'M', 'sofascoreId': 'R14niele', 'id': 866392, 'fieldTranslations': {'nameTranslation': {'ar': 'رانيل', 'bn': 'রানিয়েল', 'hi': 'रानीले'}, 'shortNameTranslation': {'ar': 'رانيل', 'bn': 'রানিয়েল', 'hi': 'रानीले'}}}",False,miss,corner,"{'x': 7.2, 'y': 47.5, 'z': 0}",head,high,"{'x': 0, 'y': 50.3, 'z': 63.9}",,0.29348769783974,0.0,"{'name': 'Brenno', 'slug': 'brenno', 'shortName': 'Brenno', 'position': 'G', 'jerseyNumber': '12', 'userCount': 502, 'gender': 'M', 'id': 914481, 'fieldTranslations': {'nameTranslation': {'ar': 'برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}, 'shortNameTranslation': {'ar': 'ب. برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}}}",6293628,90,2.0,5466,"{'start': {'x': 47.5, 'y': 7.2}, 'end': {'x': 49.7, 'y': 0}, 'goal': {'x': 49.7, 'y': 36.1}}",1,834,66,shot,,13472590
"{'name': 'Ángel Romero', 'slug': 'angel-romero', 'shortName': 'Á. Romero', 'position': 'F', 'jerseyNumber': '29', 'userCount': 10588, 'gender': 'M', 'sofascoreId': 'ÁRomero', 'id': 1197041, 'fieldTranslations': {'nameTranslation': {'ar': 'أنخيل روميرو', 'bn': 'অ্যাঞ্জেল রোমেরো', 'hi': 'एंजेल रोमेरो'}, 'shortNameTranslation': {'ar': 'أ. روميرو', 'bn': 'অ্যাঞ্জেল রোমেরো', 'hi': 'एंजेल रोमेरो'}}}",False,save,assisted,"{'x': 4.5, 'y': 53.8, 'z': 0}",head,low-right,"{'x': 0, 'y': 47.7, 'z': 16.5}","{'x': 1, 'y': 54.2, 'z': 0}",0.51524215936661,0.84499990940094,"{'name': 'Brenno', 'slug': 'brenno', 'shortName': 'Brenno', 'position': 'G', 'jerseyNumber': '12', 'userCount': 502, 'gender': 'M', 'id': 914481, 'fieldTranslations': {'nameTranslation': {'ar': 'برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}, 'shortNameTranslation': {'ar': 'ب. برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}}}",6293629,90,1.0,5412,"{'start': {'x': 53.8, 'y': 4.5}, 'block': {'x': 54.2, 'y': 1}, 'end': {'x': 52.3, 'y': 0}, 'goal': {'x': 52.3, 'y': 83.5}}",1,888,12,shot,,13472590
"{'name': 'Matheus Pereira', 'firstName': '', 'lastName': '', 'slug': 'pereira-matheus', 'shortName': 'M. Pereira', 'position': 'M', 'jerseyNumber': '23', 'userCount': 3475, 'gender': 'M', 'id': 795268, 'fieldTranslations': {'nameTranslation': {'ar': 'بيريرا، ماثيو', 'bn': 'পেরেরা, ম্যাথিউস', 'hi': 'परेरा, मैथियस'}, 'shortNameTranslation': {'ar': 'م. بيريرا', 'bn': 'এম. পেরেরা', 'hi': 'एम. परेरा'}}}",True,block,assisted,"{'x': 30.3, 'y': 47.4, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51.2, 'z': 19}","{'x': 15.3, 'y': 48, 'z': 0}",0.018365511670709,0.0,"{'name': 'Hugo Souza', 'slug': 'hugo-souza', 'shortName': 'H. Souza', 'position': 'G', 'jerseyNumber': '1', 'userCount': 25726, 'gender': 'M', 'sofascoreId': 'hugosouza', 'id': 950454, 'fieldTranslations': {'nameTranslation': {'ar': 'هوغو سوزا', 'bn': 'হুগো সুজা', 'hi': 'ह्यूगो सूज़ा'}, 'shortNameTranslation': {'ar': 'ه. سوزا', 'bn': 'এইচ. সুজা', 'hi': 'एच. सूज़ा'}}}",6293607,80,,4748,"{'start': {'x': 47.4, 'y': 30.3}, 'block': {'x': 48, 'y': 15.3}, 'end': {'x': 48.8, 'y': 0}, 'goal': {'x': 48.8, 'y': 81}}",11,652,2048,shot,,13472590
"{'name': 'Moisés', 'firstName': 'Moisés', 'slug': 'moises', 'shortName': 'Moisés', 'position': 'M', 'jerseyNumber': '21', 'userCount': 1137, 'gender': 'M', 'id': 1046501, 'fieldTranslations': {'nameTranslation': {'ar': 'مويزس'}, 'shortNameTranslation': {'ar': 'مويزس'}}}",True,miss,fast-break,"{'x': 8.6, 'y': 36.1, 'z': 0}",left-foot,high,"{'x': 0, 'y': 54.3, 'z': 68.1}",,0.091964967548847,0.0,"{'name': 'Hugo Souza', 'slug': 'hugo-souza', 'shortName': 'H. Souza', 'position': 'G', 'jerseyNumber': '1', 'userCount': 25726, 'gender': 'M', 'sofascoreId': 'hugosouza', 'id': 950454, 'fieldTranslations': {'nameTranslation': {'ar': 'هوغو سوزا', 'bn': 'হুগো সুজা', 'hi': 'ह्यूगो सूज़ा'}, 'shortNameTranslation': {'ar': 'ه. سوزا', 'bn': 'এইচ. সুজা', 'hi': 'एच. सूज़ा'}}}",6293603,78,,4667,"{'start': {'x': 36.1, 'y': 8.6}, 'end': {'x': 45.7, 'y': 0}, 'goal': {'x': 45.7, 'y': 31.9}}",13,733,1967,shot,,13472590
"{'name': 'André Luiz', 'firstName': 'André Luiz', 'slug': 'andre-luiz', 'shortName': 'A. Luiz', 'position': 'M', 'jerseyNumber': '49', 'userCount': 2401, 'gender': 'M', 'id': 1647612, 'fieldTranslations': {'nameTranslation': {'ar': 'أندريه لويز'}, 'shortNameTranslation': {'ar': 'أ. لويز'}}}",False,block,assisted,"{'x': 22.8, 'y': 66.3, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.9, 'z': 19}","{'x': 11.1, 'y': 58.5, 'z': 0}",0.022953884676099,0.0,"{'name': 'Brenno', 'slug': 'brenno', 'shortName': 'Brenno', 'position': 'G', 'jerseyNumber': '12', 'userCount': 502, 'gender': 'M', 'id': 914481, 'fieldTranslations': {'nameTranslation': {'ar': 'برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}, 'shortNameTranslation': {'ar': 'ب. برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}}}",6293602,77,,4616,"{'start': {'x': 66.3, 'y': 22.8}, 'block': {'x': 58.5, 'y': 11.1}, 'end': {'x': 51.1, 'y': 0}, 'goal': {'x': 51.1, 'y': 81}}",14,784,1916,shot,,13472590
"{'name': 'Talles Magno', 'firstName': '', 'lastName': '', 'slug': 'talles-magno', 'shortName': 'T. Magno', 'position': 'F', 'jerseyNumber': '11', 'userCount': 7630, 'gender': 'M', 'sofascoreId': 'TallesMagico', 'id': 985860, 'fieldTranslations': {'nameTranslation': {'ar': 'تالس ماغنو'}, 'shortNameTranslation': {'ar': 'ت. ماغنو'}}}",False,miss,assisted,"{'x': 9.5, 'y': 48.1, 'z': 0}",head,right,"{'x': 0, 'y': 32.9, 'z': 11.1}","{'x': 2.3, 'y': 67, 'z': 0}",0.091155909001827,0.0,"{'name': 'Brenno', 'slug': 'brenno', 'shortName': 'Brenno', 'position': 'G', 'jerseyNumber': '12', 'userCount': 502, 'gender': 'M', 'id': 914481, 'fieldTranslations': {'nameTranslation': {'ar': 'برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}, 'shortNameTranslation': {'ar': 'ب. برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}}}",6293594,75,,4457,"{'start': {'x': 48.1, 'y': 9.5}, 'block': {'x': 67, 'y': 2.3}, 'end': {'x': 67.1, 'y': 0}, 'goal': {'x': 67.1, 'y': 88.9}}",16,943,1757,shot,,13472590
"{'name': 'André Luiz', 'firstName': 'André Luiz', 'slug': 'andre-luiz', 'shortName': 'A. Luiz', 'position': 'M', 'jerseyNumber': '49', 'userCount': 2401, 'gender': 'M', 'id': 1647612, 'fieldTranslations': {'nameTranslation': {'ar': 'أندريه لويز'}, 'shortNameTranslation': {'ar': 'أ. لويز'}}}",False,goal,assisted,"{'x': 13, 'y': 48.9, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 47.2, 'z': 4.4}",,0.28526559472084,0.57862079143524,"{'name': 'Brenno', 'slug': 'brenno', 'shortName': 'Brenno', 'position': 'G', 'jerseyNumber': '12', 'userCount': 502, 'gender': 'M', 'id': 914481, 'fieldTranslations': {'nameTranslation': {'ar': 'برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}, 'shortNameTranslation': {'ar': 'ب. برينو', 'bn': 'ব্রেনো', 'hi': 'ब्रेनो'}}}",6293586,70,,4151,"{'start': {'x': 48.9, 'y': 13}, 'end': {'x': 52.8, 'y': 0}, 'goal': {'x': 52.8, 'y': 95.6}}",21,1249,1451,shot,regular,13472590
